CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031408318021001RP; 08/06/2024 15:00:00;15;172;0;29;0;172
ES0031408318021001RP; 08/06/2024 16:00:00;16;162;0;29;0;162
ES0031408318021001RP; 08/06/2024 17:00:00;17;165;0;29;0;165
ES0031408318021001RP; 08/06/2024 18:00:00;18;169;0;29;0;169
ES0031408318021001RP; 08/06/2024 19:00:00;19;172;0;29;0;172
ES0031408318021001RP; 08/06/2024 20:00:00;20;166;0;29;0;166
ES0031408318021001RP; 08/06/2024 21:00:00;21;165;0;29;0;165
ES0031408318021001RP; 08/06/2024 22:00:00;22;164;0;29;0;164
ES0031408318021001RP; 08/06/2024 23:00:00;23;164;0;29;0;164
ES0031408318021001RP; 08/06/2024 24:00:00;24;159;0;29;0;159
ES0031408318021001RP; 09/06/2024 01:00:00;1;158;0;29;0;158
ES0031408318021001RP; 09/06/2024 02:00:00;2;121;0;29;0;121
ES0031408318021001RP; 09/06/2024 03:00:00;3;106;0;29;0;106
ES0031408318021001RP; 09/06/2024 04:00:00;4;106;0;29;0;106
ES0031408318021001RP; 09/06/2024 05:00:00;5;105;0;29;0;105
ES0031408318021001RP; 09/06/2024 06:00:00;6;105;0;29;0;105
ES0031408318021001RP; 09/06/2024 07:00:00;7;104;0;29;0;104
ES0031408318021001RP; 09/06/2024 08:00:00;8;103;0;29;0;103
ES0031408318021001RP; 09/06/2024 09:00:00;9;104;0;29;0;104
ES0031408318021001RP; 09/06/2024 10:00:00;10;106;0;29;0;106
ES0031408318021001RP; 09/06/2024 11:00:00;11;149;0;29;0;149
ES0031408318021001RP; 09/06/2024 12:00:00;12;161;0;29;0;161
ES0031408318021001RP; 09/06/2024 13:00:00;13;161;0;29;0;161
ES0031408318021001RP; 09/06/2024 14:00:00;14;163;0;29;0;163
ES0031408318021001RP; 09/06/2024 15:00:00;15;163;0;29;0;163
ES0031408318021001RP; 09/06/2024 16:00:00;16;162;0;29;0;162
ES0031408318021001RP; 09/06/2024 17:00:00;17;165;0;29;0;165
ES0031408318021001RP; 09/06/2024 18:00:00;18;164;0;29;0;164
ES0031408318021001RP; 09/06/2024 19:00:00;19;171;0;29;0;171
ES0031408318021001RP; 09/06/2024 20:00:00;20;167;0;29;0;167
ES0031408318021001RP; 09/06/2024 21:00:00;21;162;0;29;0;162
ES0031408318021001RP; 09/06/2024 22:00:00;22;165;0;29;0;165
ES0031408318021001RP; 09/06/2024 23:00:00;23;162;0;29;0;162
ES0031408318021001RP; 09/06/2024 24:00:00;24;157;0;29;0;157
ES0031408318021001RP; 10/06/2024 01:00:00;1;155;0;29;0;155
ES0031408318021001RP; 10/06/2024 02:00:00;2;121;0;29;0;121
ES0031408318021001RP; 10/06/2024 03:00:00;3;106;0;29;0;106
ES0031408318021001RP; 10/06/2024 04:00:00;4;106;0;29;0;106
ES0031408318021001RP; 10/06/2024 05:00:00;5;104;0;29;0;104
ES0031408318021001RP; 10/06/2024 06:00:00;6;110;0;29;0;110
ES0031408318021001RP; 10/06/2024 07:00:00;7;180;0;29;0;180
ES0031408318021001RP; 10/06/2024 08:00:00;8;216;0;29;0;216
ES0031408318021001RP; 10/06/2024 09:00:00;9;263;0;44;0;263
ES0031408318021001RP; 10/06/2024 10:00:00;10;309;0;46;0;309
ES0031408318021001RP; 10/06/2024 11:00:00;11;341;0;46;0;341
ES0031408318021001RP; 10/06/2024 12:00:00;12;377;0;46;0;377
ES0031408318021001RP; 10/06/2024 13:00:00;13;369;0;46;0;369
ES0031408318021001RP; 10/06/2024 14:00:00;14;356;0;46;0;356
ES0031408318021001RP; 10/06/2024 15:00:00;15;357;0;44;0;357
ES0031408318021001RP; 10/06/2024 16:00:00;16;370;0;44;0;370
ES0031408318021001RP; 10/06/2024 17:00:00;17;337;0;44;0;337
ES0031408318021001RP; 10/06/2024 18:00:00;18;296;0;44;0;296
ES0031408318021001RP; 10/06/2024 19:00:00;19;259;0;46;0;259
ES0031408318021001RP; 10/06/2024 20:00:00;20;237;0;46;0;237
ES0031408318021001RP; 10/06/2024 21:00:00;21;224;0;46;0;224
ES0031408318021001RP; 10/06/2024 22:00:00;22;193;0;46;0;193
ES0031408318021001RP; 10/06/2024 23:00:00;23;177;0;44;0;177
ES0031408318021001RP; 10/06/2024 24:00:00;24;169;0;44;0;169
ES0031408318021001RP; 11/06/2024 01:00:00;1;164;0;29;0;164
ES0031408318021001RP; 11/06/2024 02:00:00;2;125;0;29;0;125
ES0031408318021001RP; 11/06/2024 03:00:00;3;103;0;29;0;103
ES0031408318021001RP; 11/06/2024 04:00:00;4;99;0;29;0;99
ES0031408318021001RP; 11/06/2024 05:00:00;5;99;0;29;0;99
ES0031408318021001RP; 11/06/2024 06:00:00;6;101;0;29;0;101
ES0031408318021001RP; 11/06/2024 07:00:00;7;163;0;29;0;163
ES0031408318021001RP; 11/06/2024 08:00:00;8;196;0;29;0;196
ES0031408318021001RP; 11/06/2024 09:00:00;9;265;0;44;0;265
ES0031408318021001RP; 11/06/2024 10:00:00;10;289;0;46;0;289
ES0031408318021001RP; 11/06/2024 11:00:00;11;345;0;46;0;345
ES0031408318021001RP; 11/06/2024 12:00:00;12;388;0;46;0;388
ES0031408318021001RP; 11/06/2024 13:00:00;13;366;0;46;0;366
ES0031408318021001RP; 11/06/2024 14:00:00;14;356;0;46;0;356
ES0031408318021001RP; 11/06/2024 15:00:00;15;355;0;44;0;355
ES0031408318021001RP; 11/06/2024 16:00:00;16;344;0;44;0;344
ES0031408318021001RP; 11/06/2024 17:00:00;17;329;0;44;0;329
ES0031408318021001RP; 11/06/2024 18:00:00;18;290;0;44;0;290
ES0031408318021001RP; 11/06/2024 19:00:00;19;269;0;46;0;269
ES0031408318021001RP; 11/06/2024 20:00:00;20;248;0;46;0;248
ES0031408318021001RP; 11/06/2024 21:00:00;21;235;0;46;0;235
ES0031408318021001RP; 11/06/2024 22:00:00;22;206;0;46;0;206
ES0031408318021001RP; 11/06/2024 23:00:00;23;190;0;44;0;190
ES0031408318021001RP; 11/06/2024 24:00:00;24;188;0;44;0;188
ES0031408318021001RP; 12/06/2024 01:00:00;1;178;0;29;0;178
ES0031408318021001RP; 12/06/2024 02:00:00;2;143;0;29;0;143
ES0031408318021001RP; 12/06/2024 03:00:00;3;117;0;29;0;117
ES0031408318021001RP; 12/06/2024 04:00:00;4;110;0;29;0;110
ES0031408318021001RP; 12/06/2024 05:00:00;5;106;0;29;0;106
ES0031408318021001RP; 12/06/2024 06:00:00;6;108;0;29;0;108
ES0031408318021001RP; 12/06/2024 07:00:00;7;166;0;29;0;166
ES0031408318021001RP; 12/06/2024 08:00:00;8;231;0;29;0;231
ES0031408318021001RP; 12/06/2024 09:00:00;9;268;0;44;0;268
ES0031408318021001RP; 12/06/2024 10:00:00;10;320;0;46;0;320
ES0031408318021001RP; 12/06/2024 11:00:00;11;368;0;46;0;368
ES0031408318021001RP; 12/06/2024 12:00:00;12;391;0;46;0;391
ES0031408318021001RP; 12/06/2024 13:00:00;13;408;0;46;0;408
ES0031408318021001RP; 12/06/2024 14:00:00;14;390;0;46;0;390
ES0031408318021001RP; 12/06/2024 15:00:00;15;377;0;44;0;377
ES0031408318021001RP; 12/06/2024 16:00:00;16;400;0;44;0;400
ES0031408318021001RP; 12/06/2024 17:00:00;17;360;0;44;0;360
ES0031408318021001RP; 12/06/2024 18:00:00;18;304;0;44;0;304
ES0031408318021001RP; 12/06/2024 19:00:00;19;263;0;46;0;263
ES0031408318021001RP; 12/06/2024 20:00:00;20;247;0;46;0;247
ES0031408318021001RP; 12/06/2024 21:00:00;21;216;0;46;0;216
ES0031408318021001RP; 12/06/2024 22:00:00;22;182;0;46;0;182
ES0031408318021001RP; 12/06/2024 23:00:00;23;163;0;44;0;163
ES0031408318021001RP; 12/06/2024 24:00:00;24;173;0;44;0;173
ES0031408318021001RP; 13/06/2024 01:00:00;1;165;0;29;0;165
ES0031408318021001RP; 13/06/2024 02:00:00;2;126;0;29;0;126
ES0031408318021001RP; 13/06/2024 03:00:00;3;104;0;29;0;104
ES0031408318021001RP; 13/06/2024 04:00:00;4;103;0;29;0;103
ES0031408318021001RP; 13/06/2024 05:00:00;5;107;0;29;0;107
ES0031408318021001RP; 13/06/2024 06:00:00;6;105;0;29;0;105
ES0031408318021001RP; 13/06/2024 07:00:00;7;154;0;29;0;154
ES0031408318021001RP; 13/06/2024 08:00:00;8;214;0;29;0;214
ES0031408318021001RP; 13/06/2024 09:00:00;9;249;0;44;0;249
ES0031408318021001RP; 13/06/2024 10:00:00;10;314;0;46;0;314
ES0031408318021001RP; 13/06/2024 11:00:00;11;367;0;46;0;367
ES0031408318021001RP; 13/06/2024 12:00:00;12;386;0;46;0;386
ES0031408318021001RP; 13/06/2024 13:00:00;13;391;0;46;0;391
ES0031408318021001RP; 13/06/2024 14:00:00;14;385;0;46;0;385
ES0031408318021001RP; 13/06/2024 15:00:00;15;363;0;44;0;363
ES0031408318021001RP; 13/06/2024 16:00:00;16;356;0;44;0;356
ES0031408318021001RP; 13/06/2024 17:00:00;17;343;0;44;0;343
ES0031408318021001RP; 13/06/2024 18:00:00;18;299;0;44;0;299
ES0031408318021001RP; 13/06/2024 19:00:00;19;259;0;46;0;259
ES0031408318021001RP; 13/06/2024 20:00:00;20;227;0;46;0;227
ES0031408318021001RP; 13/06/2024 21:00:00;21;206;0;46;0;206
ES0031408318021001RP; 13/06/2024 22:00:00;22;192;0;46;0;192
ES0031408318021001RP; 13/06/2024 23:00:00;23;176;0;44;0;176
ES0031408318021001RP; 13/06/2024 24:00:00;24;169;0;44;0;169
ES0031408318021001RP; 14/06/2024 01:00:00;1;159;0;29;0;159
ES0031408318021001RP; 14/06/2024 02:00:00;2;120;0;29;0;120
ES0031408318021001RP; 14/06/2024 03:00:00;3;108;0;29;0;108
ES0031408318021001RP; 14/06/2024 04:00:00;4;106;0;29;0;106
ES0031408318021001RP; 14/06/2024 05:00:00;5;101;0;29;0;101
ES0031408318021001RP; 14/06/2024 06:00:00;6;103;0;29;0;103
ES0031408318021001RP; 14/06/2024 07:00:00;7;166;0;29;0;166
ES0031408318021001RP; 14/06/2024 08:00:00;8;212;0;29;0;212
ES0031408318021001RP; 14/06/2024 09:00:00;9;274;0;44;0;274
ES0031408318021001RP; 14/06/2024 10:00:00;10;292;0;46;0;292
ES0031408318021001RP; 14/06/2024 11:00:00;11;321;0;46;0;321
ES0031408318021001RP; 14/06/2024 12:00:00;12;371;0;46;0;371
ES0031408318021001RP; 14/06/2024 13:00:00;13;356;0;46;0;356
ES0031408318021001RP; 14/06/2024 14:00:00;14;354;0;46;0;354
ES0031408318021001RP; 14/06/2024 15:00:00;15;362;0;44;0;362
ES0031408318021001RP; 14/06/2024 16:00:00;16;346;0;44;0;346
ES0031408318021001RP; 14/06/2024 17:00:00;17;350;0;44;0;350
ES0031408318021001RP; 14/06/2024 18:00:00;18;285;0;44;0;285
ES0031408318021001RP; 14/06/2024 19:00:00;19;250;0;46;0;250
ES0031408318021001RP; 14/06/2024 20:00:00;20;231;0;46;0;231
ES0031408318021001RP; 14/06/2024 21:00:00;21;206;0;46;0;206
ES0031408318021001RP; 14/06/2024 22:00:00;22;182;0;46;0;182
ES0031408318021001RP; 14/06/2024 23:00:00;23;171;0;44;0;171
ES0031408318021001RP; 14/06/2024 24:00:00;24;161;0;44;0;161
ES0031408318021001RP; 15/06/2024 01:00:00;1;156;0;29;0;156
ES0031408318021001RP; 15/06/2024 02:00:00;2;120;0;29;0;120
ES0031408318021001RP; 15/06/2024 03:00:00;3;107;0;29;0;107
ES0031408318021001RP; 15/06/2024 04:00:00;4;106;0;29;0;106
ES0031408318021001RP; 15/06/2024 05:00:00;5;103;0;29;0;103
ES0031408318021001RP; 15/06/2024 06:00:00;6;102;0;29;0;102
ES0031408318021001RP; 15/06/2024 07:00:00;7;101;0;29;0;101
ES0031408318021001RP; 15/06/2024 08:00:00;8;101;0;29;0;101
ES0031408318021001RP; 15/06/2024 09:00:00;9;102;0;29;0;102
ES0031408318021001RP; 15/06/2024 10:00:00;10;105;0;29;0;105
ES0031408318021001RP; 15/06/2024 11:00:00;11;158;0;29;0;158
ES0031408318021001RP; 15/06/2024 12:00:00;12;162;0;29;0;162
ES0031408318021001RP; 15/06/2024 13:00:00;13;166;0;29;0;166
ES0031408318021001RP; 15/06/2024 14:00:00;14;166;0;29;0;166
ES0031408318021001RP; 15/06/2024 15:00:00;15;166;0;29;0;166
ES0031408318021001RP; 15/06/2024 16:00:00;16;167;0;29;0;167
ES0031408318021001RP; 15/06/2024 17:00:00;17;167;0;29;0;167
ES0031408318021001RP; 15/06/2024 18:00:00;18;166;0;29;0;166
ES0031408318021001RP; 15/06/2024 19:00:00;19;170;0;29;0;170
ES0031408318021001RP; 15/06/2024 20:00:00;20;174;0;29;0;174
ES0031408318021001RP; 15/06/2024 21:00:00;21;169;0;29;0;169
ES0031408318021001RP; 15/06/2024 22:00:00;22;168;0;29;0;168
ES0031408318021001RP; 15/06/2024 23:00:00;23;168;0;29;0;168
ES0031408318021001RP; 15/06/2024 24:00:00;24;164;0;29;0;164
ES0031408318021001RP; 16/06/2024 01:00:00;1;159;0;29;0;159
ES0031408318021001RP; 16/06/2024 02:00:00;2;125;0;29;0;125
ES0031408318021001RP; 16/06/2024 03:00:00;3;106;0;29;0;106
ES0031408318021001RP; 16/06/2024 04:00:00;4;106;0;29;0;106
ES0031408318021001RP; 16/06/2024 05:00:00;5;104;0;29;0;104
ES0031408318021001RP; 16/06/2024 06:00:00;6;103;0;29;0;103
ES0031408318021001RP; 16/06/2024 07:00:00;7;103;0;29;0;103
ES0031408318021001RP; 16/06/2024 08:00:00;8;100;0;29;0;100
ES0031408318021001RP; 16/06/2024 09:00:00;9;103;0;29;0;103
ES0031408318021001RP; 16/06/2024 10:00:00;10;104;0;29;0;104
ES0031408318021001RP; 16/06/2024 11:00:00;11;150;0;29;0;150
ES0031408318021001RP; 16/06/2024 12:00:00;12;156;0;29;0;156
ES0031408318021001RP; 16/06/2024 13:00:00;13;161;0;29;0;161
ES0031408318021001RP; 16/06/2024 14:00:00;14;162;0;29;0;162
ES0031408318021001RP; 16/06/2024 15:00:00;15;161;0;29;0;161
ES0031408318021001RP; 16/06/2024 16:00:00;16;159;0;29;0;159
ES0031408318021001RP; 16/06/2024 17:00:00;17;159;0;29;0;159
ES0031408318021001RP; 16/06/2024 18:00:00;18;164;0;29;0;164
ES0031408318021001RP; 16/06/2024 19:00:00;19;164;0;29;0;164
ES0031408318021001RP; 16/06/2024 20:00:00;20;163;0;29;0;163
ES0031408318021001RP; 16/06/2024 21:00:00;21;159;0;29;0;159
ES0031408318021001RP; 16/06/2024 22:00:00;22;165;0;29;0;165
ES0031408318021001RP; 16/06/2024 23:00:00;23;164;0;29;0;164
ES0031408318021001RP; 16/06/2024 24:00:00;24;159;0;29;0;159
ES0031408318021001RP; 17/06/2024 01:00:00;1;155;0;29;0;155
ES0031408318021001RP; 17/06/2024 02:00:00;2;121;0;29;0;121
ES0031408318021001RP; 17/06/2024 03:00:00;3;111;0;29;0;111
ES0031408318021001RP; 17/06/2024 04:00:00;4;110;0;29;0;110
ES0031408318021001RP; 17/06/2024 05:00:00;5;106;0;29;0;106
ES0031408318021001RP; 17/06/2024 06:00:00;6;117;0;29;0;117
ES0031408318021001RP; 17/06/2024 07:00:00;7;166;0;29;0;166
ES0031408318021001RP; 17/06/2024 08:00:00;8;229;0;29;0;229
ES0031408318021001RP; 17/06/2024 09:00:00;9;274;0;44;0;274
ES0031408318021001RP; 17/06/2024 10:00:00;10;314;0;46;0;314
ES0031408318021001RP; 17/06/2024 11:00:00;11;347;0;46;0;347
ES0031408318021001RP; 17/06/2024 12:00:00;12;383;0;46;0;383
ES0031408318021001RP; 17/06/2024 13:00:00;13;374;0;46;0;374
ES0031408318021001RP; 17/06/2024 14:00:00;14;370;0;46;0;370
ES0031408318021001RP; 17/06/2024 15:00:00;15;375;0;44;0;375
ES0031408318021001RP; 17/06/2024 16:00:00;16;363;0;44;0;363
ES0031408318021001RP; 17/06/2024 17:00:00;17;351;0;44;0;351
ES0031408318021001RP; 17/06/2024 18:00:00;18;287;0;44;0;287
ES0031408318021001RP; 17/06/2024 19:00:00;19;263;0;46;0;263
ES0031408318021001RP; 17/06/2024 20:00:00;20;240;0;46;0;240
ES0031408318021001RP; 17/06/2024 21:00:00;21;212;0;46;0;212
ES0031408318021001RP; 17/06/2024 22:00:00;22;190;0;46;0;190
ES0031408318021001RP; 17/06/2024 23:00:00;23;172;0;44;0;172
ES0031408318021001RP; 17/06/2024 24:00:00;24;169;0;44;0;169
ES0031408318021001RP; 18/06/2024 01:00:00;1;165;0;29;0;165
ES0031408318021001RP; 18/06/2024 02:00:00;2;125;0;29;0;125
ES0031408318021001RP; 18/06/2024 03:00:00;3;105;0;29;0;105
ES0031408318021001RP; 18/06/2024 04:00:00;4;104;0;29;0;104
ES0031408318021001RP; 18/06/2024 05:00:00;5;104;0;29;0;104
ES0031408318021001RP; 18/06/2024 06:00:00;6;108;0;29;0;108
ES0031408318021001RP; 18/06/2024 07:00:00;7;178;0;29;0;178
ES0031408318021001RP; 18/06/2024 08:00:00;8;243;0;29;0;243
ES0031408318021001RP; 18/06/2024 09:00:00;9;289;0;44;0;289
ES0031408318021001RP; 18/06/2024 10:00:00;10;332;0;46;0;332
ES0031408318021001RP; 18/06/2024 11:00:00;11;365;0;46;0;365
ES0031408318021001RP; 18/06/2024 12:00:00;12;398;0;46;0;398
ES0031408318021001RP; 18/06/2024 13:00:00;13;405;0;46;0;405
ES0031408318021001RP; 18/06/2024 14:00:00;14;441;0;46;0;441
ES0031408318021001RP; 18/06/2024 15:00:00;15;392;0;44;0;392
ES0031408318021001RP; 18/06/2024 16:00:00;16;387;0;44;0;387
ES0031408318021001RP; 18/06/2024 17:00:00;17;362;0;44;0;362
ES0031408318021001RP; 18/06/2024 18:00:00;18;323;0;44;0;323
ES0031408318021001RP; 18/06/2024 19:00:00;19;277;0;46;0;277
ES0031408318021001RP; 18/06/2024 20:00:00;20;236;0;46;0;236
ES0031408318021001RP; 18/06/2024 21:00:00;21;201;0;46;0;201
ES0031408318021001RP; 18/06/2024 22:00:00;22;178;0;46;0;178
ES0031408318021001RP; 18/06/2024 23:00:00;23;169;0;44;0;169
ES0031408318021001RP; 18/06/2024 24:00:00;24;161;0;44;0;161
ES0031408318021001RP; 19/06/2024 01:00:00;1;157;0;29;0;157
ES0031408318021001RP; 19/06/2024 02:00:00;2;131;0;29;0;131
ES0031408318021001RP; 19/06/2024 03:00:00;3;112;0;29;0;112
ES0031408318021001RP; 19/06/2024 04:00:00;4;108;0;29;0;108
ES0031408318021001RP; 19/06/2024 05:00:00;5;105;0;29;0;105
ES0031408318021001RP; 19/06/2024 06:00:00;6;109;0;29;0;109
ES0031408318021001RP; 19/06/2024 07:00:00;7;176;0;29;0;176
ES0031408318021001RP; 19/06/2024 08:00:00;8;228;0;29;0;228
ES0031408318021001RP; 19/06/2024 09:00:00;9;288;0;44;0;288
ES0031408318021001RP; 19/06/2024 10:00:00;10;337;0;46;0;337
ES0031408318021001RP; 19/06/2024 11:00:00;11;361;0;46;0;361
ES0031408318021001RP; 19/06/2024 12:00:00;12;430;0;46;0;430
ES0031408318021001RP; 19/06/2024 13:00:00;13;427;0;46;0;427
ES0031408318021001RP; 19/06/2024 14:00:00;14;398;0;46;0;398
ES0031408318021001RP; 19/06/2024 15:00:00;15;402;0;44;0;402
ES0031408318021001RP; 19/06/2024 16:00:00;16;374;0;44;0;374
ES0031408318021001RP; 19/06/2024 17:00:00;17;361;0;44;0;361
ES0031408318021001RP; 19/06/2024 18:00:00;18;315;0;44;0;315
ES0031408318021001RP; 19/06/2024 19:00:00;19;289;0;46;0;289
ES0031408318021001RP; 19/06/2024 20:00:00;20;253;0;46;0;253
ES0031408318021001RP; 19/06/2024 21:00:00;21;212;0;46;0;212
ES0031408318021001RP; 19/06/2024 22:00:00;22;184;0;46;0;184
ES0031408318021001RP; 19/06/2024 23:00:00;23;170;0;44;0;170
ES0031408318021001RP; 19/06/2024 24:00:00;24;173;0;44;0;173
ES0031408318021001RP; 20/06/2024 01:00:00;1;171;0;29;0;171
ES0031408318021001RP; 20/06/2024 02:00:00;2;127;0;29;0;127
ES0031408318021001RP; 20/06/2024 03:00:00;3;111;0;29;0;111
ES0031408318021001RP; 20/06/2024 04:00:00;4;110;0;29;0;110
ES0031408318021001RP; 20/06/2024 05:00:00;5;111;0;29;0;111
ES0031408318021001RP; 20/06/2024 06:00:00;6;112;0;29;0;112
ES0031408318021001RP; 20/06/2024 07:00:00;7;173;0;29;0;173
ES0031408318021001RP; 20/06/2024 08:00:00;8;236;0;29;0;236
ES0031408318021001RP; 20/06/2024 09:00:00;9;284;0;44;0;284
ES0031408318021001RP; 20/06/2024 10:00:00;10;329;0;46;0;329
ES0031408318021001RP; 20/06/2024 11:00:00;11;344;0;46;0;344
ES0031408318021001RP; 20/06/2024 12:00:00;12;391;0;46;0;391
ES0031408318021001RP; 20/06/2024 13:00:00;13;398;0;46;0;398
ES0031408318021001RP; 20/06/2024 14:00:00;14;402;0;46;0;402
ES0031408318021001RP; 20/06/2024 15:00:00;15;385;0;44;0;385
ES0031408318021001RP; 20/06/2024 16:00:00;16;377;0;44;0;377
ES0031408318021001RP; 20/06/2024 17:00:00;17;336;0;44;0;336
ES0031408318021001RP; 20/06/2024 18:00:00;18;315;0;44;0;315
ES0031408318021001RP; 20/06/2024 19:00:00;19;266;0;46;0;266
ES0031408318021001RP; 20/06/2024 20:00:00;20;235;0;46;0;235
ES0031408318021001RP; 20/06/2024 21:00:00;21;196;0;46;0;196
ES0031408318021001RP; 20/06/2024 22:00:00;22;138;0;46;0;138
ES0031408318021001RP; 20/06/2024 23:00:00;23;112;0;44;0;112
ES0031408318021001RP; 20/06/2024 24:00:00;24;110;0;44;0;110
ES0031408318021001RP; 21/06/2024 01:00:00;1;107;0;29;0;107
ES0031408318021001RP; 21/06/2024 02:00:00;2;106;0;29;0;106
ES0031408318021001RP; 21/06/2024 03:00:00;3;104;0;29;0;104
ES0031408318021001RP; 21/06/2024 04:00:00;4;104;0;29;0;104
ES0031408318021001RP; 21/06/2024 05:00:00;5;104;0;29;0;104
ES0031408318021001RP; 21/06/2024 06:00:00;6;103;0;29;0;103
ES0031408318021001RP; 21/06/2024 07:00:00;7;154;0;29;0;154
ES0031408318021001RP; 21/06/2024 08:00:00;8;185;0;29;0;185
ES0031408318021001RP; 21/06/2024 09:00:00;9;259;0;44;0;259
ES0031408318021001RP; 21/06/2024 10:00:00;10;296;0;46;0;296
ES0031408318021001RP; 21/06/2024 11:00:00;11;332;0;46;0;332
ES0031408318021001RP; 21/06/2024 12:00:00;12;327;0;46;0;327
ES0031408318021001RP; 21/06/2024 13:00:00;13;343;0;46;0;343
ES0031408318021001RP; 21/06/2024 14:00:00;14;336;0;46;0;336
ES0031408318021001RP; 21/06/2024 15:00:00;15;332;0;44;0;332
ES0031408318021001RP; 21/06/2024 16:00:00;16;316;0;44;0;316
ES0031408318021001RP; 21/06/2024 17:00:00;17;301;0;44;0;301
ES0031408318021001RP; 21/06/2024 18:00:00;18;266;0;44;0;266
ES0031408318021001RP; 21/06/2024 19:00:00;19;242;0;46;0;242
ES0031408318021001RP; 21/06/2024 20:00:00;20;215;0;46;0;215
ES0031408318021001RP; 21/06/2024 21:00:00;21;153;0;46;0;153
ES0031408318021001RP; 21/06/2024 22:00:00;22;121;0;46;0;121
ES0031408318021001RP; 21/06/2024 23:00:00;23;102;0;44;0;102
ES0031408318021001RP; 21/06/2024 24:00:00;24;99;0;44;0;99
ES0031408318021001RP; 22/06/2024 01:00:00;1;96;0;29;0;96
ES0031408318021001RP; 22/06/2024 02:00:00;2;98;0;29;0;98
ES0031408318021001RP; 22/06/2024 03:00:00;3;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 04:00:00;4;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 05:00:00;5;94;0;29;0;94
ES0031408318021001RP; 22/06/2024 06:00:00;6;92;0;29;0;92
ES0031408318021001RP; 22/06/2024 07:00:00;7;92;0;29;0;92
ES0031408318021001RP; 22/06/2024 08:00:00;8;91;0;29;0;91
ES0031408318021001RP; 22/06/2024 09:00:00;9;90;0;29;0;90
ES0031408318021001RP; 22/06/2024 10:00:00;10;91;0;29;0;91
ES0031408318021001RP; 22/06/2024 11:00:00;11;92;0;29;0;92
ES0031408318021001RP; 22/06/2024 12:00:00;12;96;0;29;0;96
ES0031408318021001RP; 22/06/2024 13:00:00;13;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 14:00:00;14;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 15:00:00;15;95;0;29;0;95
ES0031408318021001RP; 22/06/2024 16:00:00;16;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 17:00:00;17;100;0;29;0;100
ES0031408318021001RP; 22/06/2024 18:00:00;18;98;0;29;0;98
ES0031408318021001RP; 22/06/2024 19:00:00;19;97;0;29;0;97
ES0031408318021001RP; 22/06/2024 20:00:00;20;95;0;29;0;95
ES0031408318021001RP; 22/06/2024 21:00:00;21;95;0;29;0;95
ES0031408318021001RP; 22/06/2024 22:00:00;22;93;0;29;0;93
ES0031408318021001RP; 22/06/2024 23:00:00;23;93;0;29;0;93
ES0031408318021001RP; 22/06/2024 24:00:00;24;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 01:00:00;1;96;0;29;0;96
ES0031408318021001RP; 23/06/2024 02:00:00;2;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 03:00:00;3;91;0;29;0;91
ES0031408318021001RP; 23/06/2024 04:00:00;4;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 05:00:00;5;93;0;29;0;93
ES0031408318021001RP; 23/06/2024 06:00:00;6;90;0;29;0;90
ES0031408318021001RP; 23/06/2024 07:00:00;7;90;0;29;0;90
ES0031408318021001RP; 23/06/2024 08:00:00;8;94;0;29;0;94
ES0031408318021001RP; 23/06/2024 09:00:00;9;93;0;29;0;93
ES0031408318021001RP; 23/06/2024 10:00:00;10;94;0;29;0;94
ES0031408318021001RP; 23/06/2024 11:00:00;11;93;0;29;0;93
ES0031408318021001RP; 23/06/2024 12:00:00;12;97;0;29;0;97
ES0031408318021001RP; 23/06/2024 13:00:00;13;98;0;29;0;98
ES0031408318021001RP; 23/06/2024 14:00:00;14;98;0;29;0;98
ES0031408318021001RP; 23/06/2024 15:00:00;15;97;0;29;0;97
ES0031408318021001RP; 23/06/2024 16:00:00;16;101;0;29;0;101
ES0031408318021001RP; 23/06/2024 17:00:00;17;96;0;29;0;96
ES0031408318021001RP; 23/06/2024 18:00:00;18;94;0;29;0;94
ES0031408318021001RP; 23/06/2024 19:00:00;19;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 20:00:00;20;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 21:00:00;21;92;0;29;0;92
ES0031408318021001RP; 23/06/2024 22:00:00;22;91;0;29;0;91
ES0031408318021001RP; 23/06/2024 23:00:00;23;94;0;29;0;94
ES0031408318021001RP; 23/06/2024 24:00:00;24;95;0;29;0;95
ES0031408318021001RP; 24/06/2024 01:00:00;1;98;0;29;0;98
ES0031408318021001RP; 24/06/2024 02:00:00;2;94;0;29;0;94
ES0031408318021001RP; 24/06/2024 03:00:00;3;94;0;29;0;94
ES0031408318021001RP; 24/06/2024 04:00:00;4;96;0;29;0;96
ES0031408318021001RP; 24/06/2024 05:00:00;5;98;0;29;0;98
